unique_id	gene	category	length	cluster
B061011	ENSG00000100095	NIC	278	B061011
B045241	ENSG00000100095	NNC	349	B045241
B057341	ENSG00000164024	FSM	293	B057341
B052090	ENSG00000164024	NIC	316	B047395
B073940	ENSG00000164024	NNC	231	B075837
B054461	ENSG00000241484	FSM	305	B057140
B109261	ENSG00000241484	NIC	112	B109261
B066924	ENSG00000241484	NNC	256	B066924
B069180	ENSG00000003400	FSM	247	B069180
B063827	ENSG00000003400	NIC	267	B069781
B050803	ENSG00000003400	NNC	322	B050803
B103147	ENSG00000172915	FSM	133	B103147
B031360	ENSG00000172915	NIC	436	B031360
B074439	ENSG00000172915	NNC	229	B074439
B067000	ENSG00000132024	FSM	255	B067000
B093820	ENSG00000132024	NIC	165	B093820
B046694	ENSG00000132024	NNC	342	B046694
B072571	ENSG00000108370	FSM	235	B072571
B035631	ENSG00000108370	NIC	406	B035631
B047867	ENSG00000108370	NNC	336	B047867
B006906	ENSG00000152223	FSM	819	B006906
B052275	ENSG00000152223	NIC	315	B052275
B027894	ENSG00000152223	NNC	464	B027894
B061716	ENSG00000120254	FSM	275	B061716
B067614	ENSG00000120254	NIC	253	B067614
B056577	ENSG00000120254	NNC	297	B056577
B059012	ENSG00000070269	FSM	286	B059012
B043179	ENSG00000070269	NIC	360	B045082
B061079	ENSG00000070269	NNC	278	B070839
B007499	ENSG00000083520	FSM	796	B007499
B037667	ENSG00000083520	NIC	393	B037667
B079645	ENSG00000083520	NNC	211	B079645
B006956	ENSG00000169862	FSM	817	B009129
B064910	ENSG00000169862	NIC	263	B064910
B072764	ENSG00000169862	NNC	235	B074329
B021523	ENSG00000103342	FSM	526	B027428
B076085	ENSG00000103342	NIC	223	B076085
B025844	ENSG00000103342	NNC	483	B020110
B071771	ENSG00000116478	FSM	238	B058760
B058365	ENSG00000116478	NIC	289	B058760
B040612	ENSG00000116478	NNC	375	B044800
B060945	ENSG00000133104	FSM	278	B060945
B040836	ENSG00000133104	NIC	373	B040836
B017360	ENSG00000133104	NNC	580	B017360
B012399	ENSG00000073464	FSM	666	B010081
B031859	ENSG00000073464	NIC	432	B041724
B085870	ENSG00000073464	NNC	191	B085870
B060012	ENSG00000104442	FSM	282	B072274
B092908	ENSG00000104442	NIC	168	B092908
B047534	ENSG00000104442	NNC	338	B047534
B057587	ENSG00000132823	FSM	292	B067309
B055740	ENSG00000132823	NIC	300	B055740
B058240	ENSG00000132823	NNC	290	B067309
B107920	ENSG00000008869	FSM	116	B107920
B089478	ENSG00000008869	NIC	179	B089478
B065041	ENSG00000008869	NNC	263	B065246
B055914	ENSG00000167700	FSM	299	B055914
B108043	ENSG00000167700	NIC	116	B108043
B053062	ENSG00000167700	NNC	312	B053062
B031078	ENSG00000005187	FSM	438	B031078
B061802	ENSG00000005187	NIC	275	B061802
B045660	ENSG00000005187	NNC	347	B045660
B102354	ENSG00000163041	FSM	136	B109017
B115145	ENSG00000163041	NIC	91	B115145
B108424	ENSG00000163041	NNC	115	B114696
B025774	ENSG00000142657	FSM	483	B036029
B068944	ENSG00000142657	NIC	248	B068944
B036029	ENSG00000142657	NNC	404	B036029
B003793	ENSG00000132005	FSM	979	B005694
B106614	ENSG00000132005	NIC	121	B111998
B053525	ENSG00000132005	NNC	310	B053525
B097549	ENSG00000104946	FSM	152	B097549
B099415	ENSG00000104946	NIC	146	B099415
B045280	ENSG00000104946	NNC	349	B045280
B054944	ENSG00000133872	FSM	303	B054944
B090721	ENSG00000133872	NIC	175	B090721
B079135	ENSG00000133872	NNC	213	B079135
B097865	ENSG00000160007	FSM	151	B100886
B057673	ENSG00000160007	NIC	292	B043827
B055084	ENSG00000160007	NNC	303	B062399
B018603	ENSG00000173064	FSM	561	B022190
B071843	ENSG00000173064	NIC	238	B071843
B091448	ENSG00000173064	NNC	173	B091448
B053339	ENSG00000082438	FSM	310	B066203
B007335	ENSG00000082438	NIC	803	B007787
B044162	ENSG00000082438	NNC	355	B044162
B016081	ENSG00000198569	FSM	599	B016081
B049910	ENSG00000198569	NIC	326	B049910
B043080	ENSG00000198569	NNC	361	B043080
B084722	ENSG00000113369	FSM	194	B092544
B044830	ENSG00000113369	NIC	351	B034421
B050204	ENSG00000113369	NNC	325	B055682
B015942	ENSG00000136643	FSM	601	B015942
B046137	ENSG00000136643	NIC	344	B046137
B074475	ENSG00000136643	NNC	229	B076860
B077583	ENSG00000147224	FSM	218	B081922
B089461	ENSG00000147224	NIC	179	B089461
B056110	ENSG00000147224	NNC	299	B056802
B054008	ENSG00000187626	FSM	307	B054008
B050561	ENSG00000187626	NIC	323	B047197
B030611	ENSG00000187626	NNC	442	B023166
B088702	ENSG00000173598	FSM	181	B096155
B093446	ENSG00000173598	NIC	166	B096155
B079359	ENSG00000173598	NNC	212	B079641
B102019	ENSG00000081760	FSM	137	B102019
B060506	ENSG00000081760	NIC	280	B074896
B061350	ENSG00000081760	NNC	277	B061350
B111692	ENSG00000251595	FSM	103	B111692
B070997	ENSG00000251595	NIC	241	B078362
B108700	ENSG00000251595	NNC	114	B108700
B082213	ENSG00000162976	FSM	202	B086552
B106022	ENSG00000162976	NIC	123	B111953
B101087	ENSG00000162976	NNC	141	B101087
B035003	ENSG00000188283	FSM	410	B033673
B031631	ENSG00000188283	NIC	434	B033673
B076843	ENSG00000188283	NNC	221	B076843
B059994	ENSG00000078043	FSM	282	B059994
B053220	ENSG00000078043	NIC	311	B053220
B069337	ENSG00000078043	NNC	247	B069337
B078669	ENSG00000156239	FSM	214	B087176
B110386	ENSG00000156239	NIC	108	B110386
B073072	ENSG00000156239	NNC	234	B073072
B057095	ENSG00000184009	FSM	294	B049193
B059079	ENSG00000184009	NIC	286	B061287
B052575	ENSG00000184009	NNC	314	B061287
B099051	ENSG00000153048	FSM	147	B099297
B110375	ENSG00000153048	NIC	108	B110375
B089609	ENSG00000153048	NNC	179	B089609
B039418	ENSG00000111615	FSM	381	B045483
B075193	ENSG00000111615	NIC	226	B076987
B063129	ENSG00000111615	NNC	270	B063129
B047573	ENSG00000136754	FSM	337	B050870
B035800	ENSG00000136754	NIC	405	B030335
B050870	ENSG00000136754	NNC	322	B050870
B043331	ENSG00000008382	FSM	359	B044011
B033454	ENSG00000008382	NIC	421	B033454
B070492	ENSG00000008382	NNC	243	B070492
B044752	ENSG00000198056	FSM	351	B033517
B070300	ENSG00000198056	NIC	243	B070300
B055583	ENSG00000198056	NNC	301	B056066
B071448	ENSG00000160710	FSM	239	B071448
B055957	ENSG00000160710	NIC	299	B069523
B052584	ENSG00000160710	NNC	314	B052584
B010229	ENSG00000006747	FSM	715	B011721
B048631	ENSG00000006747	NIC	332	B048631
B075646	ENSG00000006747	NNC	225	B075646
B069736	ENSG00000119231	FSM	245	B083268
B059104	ENSG00000119231	NIC	286	B046335
B045245	ENSG00000119231	NNC	349	B045245
B093720	ENSG00000175376	FSM	165	B093720
B106059	ENSG00000175376	NIC	123	B106059
B105873	ENSG00000175376	NNC	124	B109029
B051743	ENSG00000025423	FSM	317	B051743
B065959	ENSG00000025423	NIC	259	B065959
B073912	ENSG00000025423	NNC	231	B086982
B051115	ENSG00000198715	FSM	320	B051115
B068708	ENSG00000198715	NIC	249	B057720
B070743	ENSG00000198715	NNC	242	B070743
B055918	ENSG00000084623	FSM	299	B056867
B077934	ENSG00000084623	NIC	217	B087294
B045839	ENSG00000084623	NNC	346	B045839
B070873	ENSG00000117602	FSM	241	B077153
B079885	ENSG00000117602	NIC	210	B077153
B071656	ENSG00000117602	NNC	239	B077153
B084361	ENSG00000176894	FSM	195	B088295
B059546	ENSG00000176894	NIC	284	B059546
B067180	ENSG00000176894	NNC	255	B067180
B084073	ENSG00000161091	FSM	196	B086327
B095552	ENSG00000161091	NIC	159	B098829
B067449	ENSG00000161091	NNC	254	B067449
B010735	ENSG00000165731	FSM	703	B012478
B010082	ENSG00000165731	NIC	719	B010082
B063959	ENSG00000165731	NNC	267	B063959
B106827	ENSG00000164659	FSM	120	B109987
B009321	ENSG00000164659	NIC	739	B005934
B075046	ENSG00000164659	NNC	227	B075046
B106522	ENSG00000126005	FSM	121	B112811
B114536	ENSG00000126005	NIC	93	B112811
B101944	ENSG00000126005	NNC	138	B101944
B008345	ENSG00000136935	FSM	767	B011177
B066302	ENSG00000136935	NIC	258	B066302
B041793	ENSG00000136935	NNC	368	B041793
B000600	ENSG00000136628	FSM	1512	B000831
B049474	ENSG00000136628	NIC	328	B049474
B065331	ENSG00000136628	NNC	262	B066106
B009750	ENSG00000115159	FSM	727	B015983
B070990	ENSG00000115159	NIC	241	B078051
B101402	ENSG00000115159	NNC	140	B101402
B069167	ENSG00000168101	FSM	247	B069167
B084138	ENSG00000168101	NIC	196	B084138
B069871	ENSG00000168101	NNC	245	B069871
B007084	ENSG00000006740	FSM	812	B007084
B051840	ENSG00000006740	NIC	317	B051840
B061416	ENSG00000006740	NNC	277	B061416
B003662	ENSG00000080839	FSM	989	B002739
B013607	ENSG00000080839	NIC	641	B017985
B052852	ENSG00000080839	NNC	313	B052852
B025773	ENSG00000115484	FSM	483	B027231
B063878	ENSG00000115484	NIC	267	B073489
B063737	ENSG00000115484	NNC	268	B070682
B083466	ENSG00000124508	FSM	198	B083466
B097339	ENSG00000124508	NIC	153	B097339
B049769	ENSG00000124508	NNC	327	B048985
B057138	ENSG00000011523	FSM	294	B057138
B041898	ENSG00000011523	NIC	367	B042179
B033233	ENSG00000011523	NNC	423	B033233
B062475	ENSG00000148481	FSM	272	B062475
B082084	ENSG00000148481	NIC	203	B087462
B041486	ENSG00000148481	NNC	370	B041486
B031075	ENSG00000135090	FSM	438	B023254
B067071	ENSG00000135090	NIC	255	B067071
B090189	ENSG00000135090	NNC	177	B090189
B032984	ENSG00000105136	FSM	424	B032984
B028901	ENSG00000105136	NIC	455	B032984
B090208	ENSG00000105136	NNC	177	B090208
B107388	ENSG00000084112	FSM	118	B107388
B039626	ENSG00000084112	NIC	380	B039626
B045425	ENSG00000084112	NNC	348	B045425
B046755	ENSG00000077713	FSM	341	B049592
B063346	ENSG00000077713	NIC	269	B066800
B090885	ENSG00000077713	NNC	175	B090885
B064278	ENSG00000196503	FSM	265	B072210
B097701	ENSG00000196503	NIC	152	B097701
B099511	ENSG00000196503	NNC	146	B099511
B044792	ENSG00000176896	FSM	351	B049042
B054795	ENSG00000176896	NIC	304	B054795
B037569	ENSG00000176896	NNC	394	B049042
B093369	ENSG00000119772	FSM	166	B093369
B048619	ENSG00000119772	NIC	332	B048619
B030099	ENSG00000119772	NNC	446	B030099
B032244	ENSG00000120526	FSM	429	B021999
B031005	ENSG00000120526	NIC	439	B031005
B031293	ENSG00000120526	NNC	437	B031293
B068873	ENSG00000168826	FSM	248	B068873
B027749	ENSG00000168826	NIC	465	B027749
B047300	ENSG00000168826	NNC	339	B047300
B105111	ENSG00000115541	FSM	126	B112204
B104917	ENSG00000115541	NIC	127	B104917
B097489	ENSG00000115541	NNC	153	B105892
B003597	ENSG00000153147	FSM	995	B003784
B042287	ENSG00000153147	NIC	365	B034664
B083027	ENSG00000153147	NNC	200	B083027
B074871	ENSG00000158604	FSM	227	B078139
B092902	ENSG00000158604	NIC	168	B097882
B086460	ENSG00000158604	NNC	189	B094457
B100253	ENSG00000013374	FSM	143	B100253
B017736	ENSG00000013374	NIC	574	B016787
B060152	ENSG00000013374	NNC	282	B060152
B062708	ENSG00000114867	FSM	271	B079924
B107737	ENSG00000114867	NIC	117	B107737
B115750	ENSG00000114867	NNC	89	B115750
B095127	ENSG00000162384	FSM	160	B103993
B104363	ENSG00000162384	NIC	129	B104363
B101690	ENSG00000162384	NNC	139	B101690
B041512	ENSG00000109775	FSM	369	B041512
B047396	ENSG00000109775	NIC	338	B034180
B060442	ENSG00000109775	NNC	281	B060442
B025545	ENSG00000180773	FSM	485	B025545
B057458	ENSG00000180773	NIC	293	B057458
B084356	ENSG00000180773	NNC	196	B093954
B025439	ENSG00000154330	FSM	486	B024386
B081750	ENSG00000154330	NIC	204	B081750
B074779	ENSG00000154330	NNC	228	B074779
B041112	ENSG00000162374	FSM	371	B045720
B095895	ENSG00000162374	NIC	158	B095895
B113267	ENSG00000162374	NNC	98	B113267
B054221	ENSG00000161914	FSM	306	B063411
B055031	ENSG00000161914	NIC	303	B055031
B027465	ENSG00000161914	NNC	468	B019727
B070587	ENSG00000031698	FSM	242	B070587
B036585	ENSG00000031698	NIC	400	B040221
B026120	ENSG00000031698	NNC	480	B026120
B101435	ENSG00000258289	FSM	139	B109095
B106845	ENSG00000258289	NIC	120	B106845
B108729	ENSG00000258289	NNC	114	B108729
B054010	ENSG00000009844	FSM	307	B060482
B082936	ENSG00000009844	NIC	200	B083875
B055613	ENSG00000009844	NNC	301	B060482
B024892	ENSG00000134802	FSM	491	B026977
B059610	ENSG00000134802	NIC	284	B059610
B055813	ENSG00000134802	NNC	300	B055813
B067792	ENSG00000090432	FSM	252	B052826
B068184	ENSG00000090432	NIC	251	B068184
B093907	ENSG00000090432	NNC	165	B093907
B013098	ENSG00000099834	FSM	651	B009708
B056962	ENSG00000099834	NIC	295	B056962
B029968	ENSG00000099834	NNC	447	B029968
B075161	ENSG00000104341	FSM	226	B084823
B092909	ENSG00000104341	NIC	168	B095166
B064466	ENSG00000104341	NNC	265	B064466
B083485	ENSG00000110442	FSM	198	B083485
B090115	ENSG00000110442	NIC	177	B087527
B093310	ENSG00000110442	NNC	167	B095686
B055885	ENSG00000161395	FSM	299	B064554
B070918	ENSG00000161395	NIC	241	B070918
B078270	ENSG00000161395	NNC	216	B087305
B098479	ENSG00000073050	FSM	149	B098479
B063819	ENSG00000073050	NIC	267	B063819
B071599	ENSG00000073050	NNC	239	B071599
B071143	ENSG00000160201	FSM	240	B069406
B085455	ENSG00000160201	NIC	192	B088775
B071041	ENSG00000160201	NNC	241	B082173
B017483	ENSG00000189144	FSM	577	B017483
B015582	ENSG00000189144	NIC	607	B017483
B028136	ENSG00000189144	NNC	462	B028136
B052426	ENSG00000103227	FSM	314	B051013
B050541	ENSG00000103227	NIC	323	B050541
B062585	ENSG00000103227	NNC	272	B062585
B114193	ENSG00000151883	FSM	94	B114193
B078745	ENSG00000151883	NIC	214	B078745
B058247	ENSG00000151883	NNC	290	B058247
B068342	ENSG00000171097	FSM	250	B068342
B037660	ENSG00000171097	NIC	393	B033276
B096272	ENSG00000171097	NNC	157	B096272
B054447	ENSG00000151876	FSM	305	B044529
B070344	ENSG00000151876	NIC	243	B070344
B046918	ENSG00000151876	NNC	341	B044529
B084720	ENSG00000135862	FSM	194	B084720
B044138	ENSG00000135862	NIC	355	B044138
B096020	ENSG00000135862	NNC	158	B096020
B003675	ENSG00000164164	FSM	988	B003675
B088507	ENSG00000164164	NIC	182	B097386
B038054	ENSG00000164164	NNC	391	B038054
B004347	ENSG00000101161	FSM	941	B007661
B115450	ENSG00000101161	NIC	90	B115450
B058730	ENSG00000101161	NNC	288	B058730
B059027	ENSG00000131781	FSM	286	B059329
B036107	ENSG00000131781	NIC	403	B027196
B028815	ENSG00000131781	NNC	456	B027196
B046498	ENSG00000178078	FSM	342	B046498
B056422	ENSG00000178078	NIC	297	B063673
B080016	ENSG00000178078	NNC	210	B080016
B064567	ENSG00000125863	FSM	264	B068480
B112891	ENSG00000125863	NIC	99	B112891
B041995	ENSG00000125863	NNC	367	B041995
B044578	ENSG00000110400	FSM	352	B052612
B093440	ENSG00000110400	NIC	166	B093440
B070188	ENSG00000110400	NNC	244	B070188
B068336	ENSG00000126524	FSM	250	B073718
B100049	ENSG00000126524	NIC	144	B103973
B072214	ENSG00000126524	NNC	237	B073718
B019397	ENSG00000055332	FSM	551	B019397
B055691	ENSG00000055332	NIC	300	B060058
B073010	ENSG00000055332	NNC	234	B073010
B042923	ENSG00000148296	FSM	361	B042923
B057889	ENSG00000148296	NIC	291	B067944
B059442	ENSG00000148296	NNC	285	B059442
B003602	ENSG00000205339	FSM	995	B006531
B041727	ENSG00000205339	NIC	368	B045876
B066467	ENSG00000205339	NNC	258	B066467
B071722	ENSG00000135404	FSM	238	B075383
B099692	ENSG00000135404	NIC	145	B104870
B072176	ENSG00000135404	NNC	237	B075383
B098161	ENSG00000115170	FSM	150	B098161
B026502	ENSG00000115170	NIC	476	B032312
B047467	ENSG00000115170	NNC	338	B047467
B073447	ENSG00000110697	FSM	232	B076933
B054513	ENSG00000110697	NIC	305	B057050
B067744	ENSG00000110697	NNC	253	B067744
B030827	ENSG00000126883	FSM	440	B031316
B004352	ENSG00000126883	NIC	941	B004352
B046243	ENSG00000126883	NNC	344	B046243
B057601	ENSG00000164885	FSM	292	B068716
B087949	ENSG00000164885	NIC	184	B087949
B054849	ENSG00000164885	NNC	304	B068716
B036528	ENSG00000166432	FSM	400	B036528
B013566	ENSG00000166432	NIC	642	B013566
B047901	ENSG00000166432	NNC	336	B047901
B069161	ENSG00000187790	FSM	247	B069161
B087852	ENSG00000187790	NIC	184	B087852
B058458	ENSG00000187790	NNC	289	B058458
B105973	ENSG00000077721	FSM	123	B105973
B075867	ENSG00000077721	NIC	224	B075867
B086470	ENSG00000077721	NNC	189	B075867
B082825	ENSG00000084733	FSM	200	B090029
B100625	ENSG00000084733	NIC	142	B100625
B071032	ENSG00000084733	NNC	241	B074219
B079820	ENSG00000077279	FSM	210	B080096
B050346	ENSG00000077279	NIC	324	B054026
B065340	ENSG00000077279	NNC	262	B065340
B014755	ENSG00000132128	FSM	620	B010755
B071543	ENSG00000132128	NIC	239	B077272
B039218	ENSG00000132128	NNC	383	B039218
B052688	ENSG00000071553	FSM	313	B052688
B048665	ENSG00000071553	NIC	332	B051469
B076265	ENSG00000071553	NNC	223	B081230
B079226	ENSG00000181381	FSM	212	B079226
B056686	ENSG00000181381	NIC	296	B061849
B008985	ENSG00000181381	NNC	749	B014477
B055448	ENSG00000162236	FSM	301	B066018
B076814	ENSG00000162236	NIC	221	B076814
B050038	ENSG00000162236	NNC	326	B050929
B041686	ENSG00000138641	FSM	368	B041686
B008258	ENSG00000138641	NIC	770	B004629
B057028	ENSG00000138641	NNC	295	B057028
B093394	ENSG00000105808	FSM	166	B093394
B074666	ENSG00000105808	NIC	228	B074666
B028828	ENSG00000105808	NNC	456	B028828
B070553	ENSG00000180448	FSM	242	B079215
B044489	ENSG00000180448	NIC	353	B044489
B073864	ENSG00000180448	NNC	231	B073864
B008311	ENSG00000143344	FSM	768	B008311
B062006	ENSG00000143344	NIC	274	B049231
B067206	ENSG00000143344	NNC	255	B067206
B065403	ENSG00000156603	FSM	261	B075967
B080862	ENSG00000156603	NIC	207	B085979
B092123	ENSG00000156603	NNC	171	B092123
B032981	ENSG00000172732	FSM	424	B032981
B036135	ENSG00000172732	NIC	403	B026489
B042557	ENSG00000172732	NNC	364	B042557
B049858	ENSG00000061938	FSM	326	B050458
B113213	ENSG00000061938	NIC	98	B113213
B065886	ENSG00000061938	NNC	260	B065886
B083113	ENSG00000105499	FSM	199	B086022
B056673	ENSG00000105499	NIC	296	B056673
B045804	ENSG00000105499	NNC	346	B045804
B081045	ENSG00000132330	FSM	206	B081045
B055694	ENSG00000132330	NIC	300	B055694
B082694	ENSG00000132330	NNC	201	B082694
B064305	ENSG00000187815	FSM	265	B064305
B037951	ENSG00000187815	NIC	391	B037951
B093314	ENSG00000187815	NNC	167	B093314
B009613	ENSG00000163346	FSM	731	B010776
B014524	ENSG00000163346	NIC	624	B014524
B049968	ENSG00000163346	NNC	326	B049968
B038091	ENSG00000131018	FSM	390	B038091
B052555	ENSG00000131018	NIC	314	B052555
B076607	ENSG00000131018	NNC	222	B076607
B074010	ENSG00000196510	FSM	230	B074010
B055515	ENSG00000196510	NIC	301	B057698
B040039	ENSG00000196510	NNC	378	B040039
B050520	ENSG00000182378	FSM	323	B062855
B061576	ENSG00000182378	NIC	276	B069694
B052872	ENSG00000182378	NNC	313	B052872
B086269	ENSG00000130675	FSM	189	B090318
B091640	ENSG00000130675	NIC	172	B091640
B082135	ENSG00000130675	NNC	203	B082135
B046971	ENSG00000132199	FSM	340	B034103
B068647	ENSG00000132199	NIC	249	B068647
B041418	ENSG00000132199	NNC	370	B042277
B040930	ENSG00000100600	FSM	372	B040279
B092221	ENSG00000100600	NIC	170	B098886
B091149	ENSG00000100600	NNC	174	B091149
B104342	ENSG00000274020	FSM	129	B104342
B096789	ENSG00000274020	NIC	155	B096789
B085603	ENSG00000274020	NNC	192	B085603
B069211	ENSG00000171811	FSM	247	B069211
B082048	ENSG00000171811	NIC	203	B088863
B054156	ENSG00000171811	NNC	307	B054156
B081313	ENSG00000166164	FSM	205	B081313
B038559	ENSG00000166164	NIC	387	B038559
B043216	ENSG00000166164	NNC	360	B038559
B059257	ENSG00000117543	FSM	285	B059257
B091920	ENSG00000117543	NIC	171	B095078
B079109	ENSG00000117543	NNC	213	B079109
B031233	ENSG00000172817	FSM	437	B027616
B058898	ENSG00000172817	NIC	287	B058898
B054595	ENSG00000172817	NNC	305	B054595
B068855	ENSG00000141574	FSM	248	B073578
B094634	ENSG00000141574	NIC	162	B098429
B049535	ENSG00000141574	NNC	328	B049535
B026820	ENSG00000183785	FSM	473	B026820
B042462	ENSG00000183785	NIC	364	B042462
B059415	ENSG00000183785	NNC	285	B059415
B042021	ENSG00000139880	FSM	366	B042021
B063555	ENSG00000139880	NIC	268	B063555
B053293	ENSG00000139880	NNC	311	B053293
B042221	ENSG00000132424	FSM	365	B045459
B054756	ENSG00000132424	NIC	304	B054756
B065842	ENSG00000132424	NNC	260	B065842
B110272	ENSG00000104859	FSM	108	B110272
B114530	ENSG00000104859	NIC	93	B114530
B053731	ENSG00000104859	NNC	309	B047874
B086840	ENSG00000103460	FSM	187	B086840
B074907	ENSG00000103460	NIC	227	B074907
B059884	ENSG00000103460	NNC	283	B059884
B023499	ENSG00000122359	FSM	505	B035345
B022583	ENSG00000122359	NIC	515	B022583
B035684	ENSG00000122359	NNC	406	B035345
B094273	ENSG00000188343	FSM	163	B094586
B056958	ENSG00000188343	NIC	295	B058861
B068561	ENSG00000188343	NNC	250	B068561
B020833	ENSG00000162129	FSM	534	B013975
B071012	ENSG00000162129	NIC	241	B071012
B059453	ENSG00000162129	NNC	285	B059453
B046730	ENSG00000135932	FSM	341	B052267
B084154	ENSG00000135932	NIC	196	B090998
B077720	ENSG00000135932	NNC	218	B074137
B033954	ENSG00000127863	FSM	417	B043812
B059063	ENSG00000127863	NIC	286	B059063
B048916	ENSG00000127863	NNC	331	B048916
B089323	ENSG00000168096	FSM	179	B089323
B064068	ENSG00000168096	NIC	266	B064068
B047504	ENSG00000168096	NNC	338	B042071
B005893	ENSG00000157657	FSM	861	B007586
B048453	ENSG00000157657	NIC	333	B048453
B072275	ENSG00000157657	NNC	237	B072275
B009798	ENSG00000158623	FSM	726	B007358
B105486	ENSG00000158623	NIC	125	B105486
B041444	ENSG00000158623	NNC	370	B045583
B081014	ENSG00000254858	FSM	206	B081014
B053004	ENSG00000254858	NIC	312	B053004
B071889	ENSG00000254858	NNC	238	B071889
B017560	ENSG00000103365	FSM	576	B017560
B066319	ENSG00000103365	NIC	258	B066319
B059399	ENSG00000103365	NNC	285	B059399
B054238	ENSG00000153944	FSM	306	B057243
B047801	ENSG00000153944	NIC	336	B057243
B065817	ENSG00000153944	NNC	260	B065961
B094231	ENSG00000245750	FSM	163	B096633
B108288	ENSG00000245750	NIC	115	B108288
B112381	ENSG00000245750	NNC	101	B112381
B072874	ENSG00000106588	FSM	234	B082133
B094349	ENSG00000106588	NIC	163	B096376
B076608	ENSG00000106588	NNC	222	B076608
B027141	ENSG00000131778	FSM	470	B033077
B016096	ENSG00000131778	NIC	599	B016096
B042314	ENSG00000131778	NNC	365	B033077
B032962	ENSG00000143368	FSM	424	B039475
